OID_1,Capacity,lat,long,Price
535,8,22.53336330000,113.99524550000,890300
602,8,22.71932507000,113.92599020000,1215192
603,8,22.77255353000,114.30355640000,636540
604,8,22.61886057000,114.02196700000,1135920
630,8,22.71680927000,114.35622050000,988036
639,8,22.68350161000,114.12164180000,981336
657,8,22.60151047000,114.10284400000,1302289
665,8,22.73306130000,113.88813890000,652218
693,8,22.67135060000,113.81309720000,569055
759,8,22.77005729000,113.86873420000,1244397
807,8,22.67641578000,114.35336940000,996736
822,8,22.75343579000,114.36248280000,1250588
846,8,22.77510230000,114.31416420000,1104830
848,8,22.67126173000,114.28298470000,611928
859,8,22.55835352000,114.21646110000,946925
876,8,22.55718007000,114.03520300000,633199
899,8,22.52422319000,114.04081530000,666160
904,8,22.59546438000,114.11722240000,1150996
908,8,22.76682196000,113.93873690000,1224564
927,8,22.57802189000,114.12320070000,1142939
931,8,22.54733250000,113.98830710000,1027106
15,9,22.66852381000,113.80458130000,621054
32,9,22.54087223000,114.00974360000,1293006
67,9,22.66886258000,114.22193010000,1205608
68,9,22.72981511000,113.82768750000,986400
102,9,22.73681777000,113.88703040000,750440
110,9,22.53249916000,114.05876370000,1334556
186,9,22.72512387000,114.35173520000,1368000
210,9,22.77118378000,113.86356400000,931710
222,9,22.77355168000,113.87646850000,598446
231,9,22.64747785000,114.19098310000,1181088
260,9,22.76363961000,113.85192060000,917763
422,9,22.49890379000,113.93387040000,1290470
488,9,22.79295095000,113.87618480000,531765
492,9,22.74479107000,114.35979800000,1356790
498,9,22.55806886000,114.10923810000,1315895
501,9,22.70120735000,114.09949880000,931550
538,9,22.58306622000,113.94635990000,1278683
542,9,22.53846962000,114.00696260000,656550
573,9,22.54992919000,114.06213970000,903720
591,9,22.53572640000,114.05189270000,818950
600,9,22.79067888000,113.87758010000,1285388
671,9,22.69030182000,114.34295190000,1140965
692,9,22.69510751000,113.96428250000,980192
698,9,22.78228449000,113.88305760000,597792
719,9,22.70012994000,114.31753000000,934641
764,9,22.72240779000,113.88681210000,1183616
797,9,22.60133834000,114.00797910000,879390
806,9,22.76440181000,113.93977570000,567088
825,9,22.59167890000,114.24734450000,608880
828,9,22.76472884000,113.84613350000,1135830
889,9,22.54851370000,114.13317670000,986700
13,11,22.70019117000,113.96837330000,1079761
149,11,22.58856211000,114.27172630000,514192
154,11,22.55455443000,113.98113750000,1249488
228,11,22.54286861000,113.96438600000,935480
258,11,22.67684935000,114.29081890000,1080877
291,11,22.57405691000,113.89620240000,961408
302,11,22.52627190000,114.03483270000,1021904
315,11,22.55531317000,114.04319050000,1173588
374,11,22.72773757000,114.26427980000,497430
393,11,22.49103627000,113.93166910000,999999
493,11,22.55194356000,113.92145640000,1216872
530,11,22.57173101000,114.12985990000,1178928
551,11,22.67753944000,114.30952220000,1281564
581,11,22.50061021000,113.92755890000,550062
633,11,22.63291191000,113.83366170000,1120614
635,11,22.53793854000,114.06246330000,1102360
724,11,22.57029926000,114.09055310000,525792
726,11,22.68119216000,113.97430990000,755757
762,11,22.66152243000,114.05296620000,495915
803,11,22.54593081000,113.88414900000,695134
890,11,22.56516076000,114.13549490000,775060
911,11,22.72850334000,113.98167900000,822618
917,11,22.59939517000,114.13234250000,1396842
937,11,22.72744574000,113.90324380000,1485760
989,11,22.67894119000,113.93661100000,1350400
996,11,22.55693538000,114.09986160000,512385
11,14,22.54474181000,114.06580460000,995571
18,14,22.69700052000,114.22031980000,906456
63,14,22.68364859000,114.32928120000,1078104
124,14,22.70174801000,114.28761460000,659600
148,14,22.78251295000,113.93215610000,1156470
163,14,22.59287108000,114.26249860000,1094025
257,14,22.68804049000,114.22629330000,1340469
312,14,22.69322023000,114.37329260000,783384
340,14,22.54056660000,113.95241260000,997194
370,14,22.73310871000,113.83550520000,1011600
438,14,22.56103544000,113.98531280000,1012986
439,14,22.71792127000,113.82866190000,937657
613,14,22.76793183000,113.88243660000,1178388
625,14,22.57721134000,114.09953600000,1098926
632,14,22.53494820000,113.91573430000,545712
650,14,22.55171362000,114.12669640000,821750
709,14,22.54517922000,114.07186290000,945560
723,14,22.53641136000,114.09817030000,866964
746,14,22.59484860000,114.05039170000,1200000
850,14,22.79460203000,113.86867460000,746702
901,14,22.56038858000,114.02807470000,930925
930,14,22.54751793000,114.00200240000,611020
59,15,22.77869306000,113.94394910000,545940
84,15,22.57066054000,114.13829220000,1255720
100,15,22.69478757000,114.09783060000,1315905
146,15,22.52376910000,113.91399430000,665440
215,15,22.54589324000,114.09148130000,801416
243,15,22.71988650000,114.10272810000,1072038
269,15,22.51883796000,113.92180830000,1325844
325,15,22.54932036000,113.88567870000,555472
337,15,22.53948341000,114.11349280000,821854
350,15,22.55337499000,114.12032580000,1131616
358,15,22.56528958000,113.90443650000,1118040
444,15,22.67750201000,114.30591530000,1136956
457,15,22.57428937000,114.11329820000,522420
465,15,22.52545213000,114.05582700000,626430
489,15,22.71391601000,114.27996840000,1158780
490,15,22.75687393000,113.86736050000,1025640
589,15,22.69398811000,114.33243780000,1410400
621,15,22.56843843000,113.91823860000,1231475
628,15,22.63111842000,114.01041620000,731712
706,15,22.72300151000,113.82105210000,625572
742,15,22.68548423000,114.33889990000,574640
758,15,22.66229613000,114.28340690000,1257382
793,15,22.57933839000,113.95148080000,667980
812,15,22.72938315000,114.28353160000,1394094
813,15,22.60466459000,114.23914500000,1051250
830,15,22.57238701000,114.08328590000,1461252
873,15,22.61801678000,114.01587590000,940267
934,15,22.59821631000,114.10575480000,940550
971,15,22.69922478000,114.11887560000,1098685
7,16,22.66660255000,114.28679860000,640490
49,16,22.58984621000,113.99230930000,1368630
71,16,22.78134163000,113.89312780000,612427
73,16,22.72937009000,113.79612250000,658300
132,16,22.70188376000,113.98059940000,1255178
172,16,22.78752544000,113.87149920000,742959
190,16,22.69825868000,114.32367980000,882500
203,16,22.59637715000,114.10278930000,863128
295,16,22.73620886000,113.98942510000,857324
329,16,22.73253642000,113.80735820000,1355764
344,16,22.65744553000,114.22377260000,686060
351,16,22.54846201000,114.10832550000,1306728
399,16,22.59688819000,114.11007980000,777568
405,16,22.68440914000,113.94441440000,777568
437,16,22.66862423000,114.30240760000,688240
513,16,22.56965336000,114.09576790000,1088255
597,16,22.67480048000,114.33522690000,594354
614,16,22.70606051000,114.08910340000,1340313
654,16,22.67630999000,113.99520240000,808608
689,16,22.80199630000,113.87337250000,563567
690,16,22.51905186000,113.91800580000,1030378
731,16,22.66914078000,114.31091080000,1299987
773,16,22.68900164000,113.93553460000,783405
821,16,22.54496138000,114.13615280000,1389394
837,16,22.69808700000,113.79764920000,637180
851,16,22.55062703000,114.04202360000,578934
916,16,22.55680680000,113.91679870000,882252
924,16,22.56924998000,114.12334850000,1106173
968,16,22.66399326000,114.05952640000,995328
19,18,22.70308613000,114.12615950000,939450
24,18,22.79841952000,113.86042570000,591375
153,18,22.60469621000,114.04881910000,631155
167,18,22.70340427000,113.95608250000,831182
226,18,22.70745292000,114.31600980000,845350
277,18,22.53889373000,114.08596190000,1178931
300,18,22.56394335000,114.17174130000,1166812
319,18,22.66256822000,114.06487850000,839832
352,18,22.56786856000,114.03054320000,788831
409,18,22.71756814000,114.02115540000,855708
436,18,22.54850495000,114.10248300000,682479
469,18,22.54159553000,114.09462580000,1137345
494,18,22.79091959000,113.85449790000,1288884
515,18,22.56203742000,114.15840630000,757675
627,18,22.58412415000,113.88392730000,941250
682,18,22.70150831000,114.03183200000,710577
754,18,22.57958843000,114.05375970000,972864
765,18,22.62251446000,114.11025040000,1198626
770,18,22.57215100000,113.92386490000,942906
987,18,22.55020013000,114.11514880000,656820
42,20,22.52785478000,114.04047760000,580032
119,20,22.57999628000,113.88331880000,827925
140,20,22.55553361000,114.10296010000,763525
171,20,22.57658566000,113.94789890000,1194156
201,20,22.53253681000,114.02680610000,937050
223,20,22.68692960000,113.96080130000,1059300
232,20,22.59929414000,113.98464000000,1428921
321,20,22.60760021000,114.10616970000,678672
366,20,22.55089246000,114.22472680000,1326039
495,20,22.70565195000,114.22106040000,1203264
543,20,22.72922143000,114.27411710000,814968
553,20,22.56876552000,114.24690770000,1216146
554,20,22.70353264000,113.96342080000,1193361
587,20,22.54258289000,114.10749370000,1239142
668,20,22.54922200000,114.09161620000,812525
686,20,22.77734068000,113.86676900000,847416
704,20,22.59835539000,114.00176380000,1270584
708,20,22.61256999000,114.10320370000,1233950
749,20,22.59260631000,114.26507620000,599131
817,20,22.55150493000,113.89809720000,716016
970,20,22.77582958000,114.30404950000,818180
978,20,22.70959755000,113.95855730000,616964
51,22,22.56121934000,114.03207860000,1074579
62,22,22.52943032000,113.93664850000,1150056
78,22,22.76558553000,113.83809790000,1236096
112,22,22.71955435000,113.90156150000,1221012
217,22,22.58771104000,114.25638180000,1195155
220,22,22.61654006000,114.22256240000,594252
227,22,22.49709860000,113.91763230000,1164224
368,22,22.53454229000,114.00248110000,1179252
432,22,22.59454000000,114.25677540000,758240
459,22,22.52313116000,114.04506570000,653752
491,22,22.66372012000,113.81084480000,1016199
580,22,22.60239706000,114.12743770000,900264
623,22,22.69348192000,114.12722730000,990264
624,22,22.56407266000,113.90035680000,749322
662,22,22.55657403000,113.90768400000,1310962
858,22,22.79763444000,113.85526730000,874665
923,22,22.77254999000,113.84712950000,486144
954,22,22.58687942000,114.26156200000,1287790
964,22,22.79887797000,113.89785830000,1251599
27,23,22.73744168000,113.98438570000,766370
88,23,22.79720284000,113.86499220000,513200
104,23,22.58008543000,114.13081540000,581145
162,23,22.62003586000,114.03050190000,869928
173,23,22.66368710000,114.05583190000,652400
204,23,22.68899235000,114.29597730000,1197312
224,23,22.57556408000,114.05790460000,617418
250,23,22.58226338000,113.87440930000,1188144
251,23,22.66839408000,114.27925080000,1129740
335,23,22.67006742000,114.21476300000,1222720
397,23,22.80055712000,113.90458360000,669627
435,23,22.48956803000,113.92116850000,662400
443,23,22.69534430000,114.29565730000,1266055
502,23,22.78458004000,113.85537030000,718410
588,23,22.73376795000,113.82820470000,718152
652,23,22.76205659000,113.89164270000,518738
768,23,22.73070417000,113.81024290000,827075
844,23,22.56803444000,114.10499780000,1294761
74,24,22.61087320000,114.21180530000,671726
82,24,22.61812467000,114.10800450000,1286320
93,24,22.72081946000,113.93996420000,1017423
99,24,22.55898151000,113.90320640000,809725
106,24,22.60364925000,114.03214670000,614176
216,24,22.67975800000,114.34033520000,1087728
248,24,22.76434466000,114.34890820000,1056030
327,24,22.55553054000,113.89485060000,583848
384,24,22.56746314000,114.11215490000,1134624
407,24,22.68461142000,114.34807040000,982462
470,24,22.70610151000,113.98065100000,845100
612,24,22.73145729000,113.82325850000,807185
799,24,22.53640187000,113.94159580000,498128
906,24,22.63303021000,114.06101220000,1049970
958,24,22.56484784000,114.09590540000,1191708
118,27,22.67023618000,114.30728880000,1185327
343,27,22.73667783000,113.89926320000,1407627
429,27,22.67589127000,113.97224200000,462390
544,27,22.52390294000,113.92341220000,959460
795,27,22.77535293000,113.89667000000,872396
804,27,22.70297441000,114.21467480000,881500
827,27,22.60111080000,114.12214810000,1337661
852,27,22.53467790000,114.01513010000,638039
3,28,22.59930781000,114.11611730000,744980
47,28,22.55590944000,114.22031980000,1067940
115,28,22.76804691000,113.89274930000,897425
256,28,22.53990409000,113.99453390000,515235
326,28,22.68904289000,113.97549260000,941160
339,28,22.52799250000,114.04934140000,1297812
634,28,22.59016070000,113.97844480000,829270
131,30,22.73057783000,113.85951500000,1182720
155,30,22.73955335000,114.36786120000,535376
238,30,22.55957429000,114.23014250000,769975
253,30,22.75095175000,114.01397280000,685672
336,30,22.56392718000,114.10115950000,801922
404,30,22.54249797000,113.91423010000,1267832
411,30,22.76057567000,113.85941290000,1265072
517,30,22.58050961000,114.10919960000,1215080
631,30,22.74001975000,113.98343990000,703032
655,30,22.63746989000,113.92755330000,1040143
661,30,22.61293956000,114.05459560000,761460
669,30,22.72585783000,113.80595910000,1352905
714,30,22.66480641000,114.21750720000,1083605
729,30,22.70437613000,114.32157460000,843150
878,30,22.68977252000,114.30399210000,656280
945,30,22.72662505000,114.27868850000,578968
1,31,22.77130579000,114.30644060000,1014687
134,31,22.69246974000,114.31229330000,1116224
161,31,22.69370504000,113.79822290000,645354
270,31,22.57481572000,114.12097360000,499110
275,31,22.70814865000,114.05820170000,504420
569,31,22.53515726000,113.97926340000,1055680
688,31,22.66603796000,114.29392220000,1171434
766,31,22.55783509000,114.23608420000,760557
903,31,22.54730183000,114.10429530000,1096260
221,34,22.62126535000,114.07185890000,524331
236,34,22.72436538000,113.97730300000,1049720
383,34,22.77649766000,114.30778430000,994868
474,34,22.56881687000,114.16749350000,1263015
643,34,22.61605202000,114.21696940000,878625
802,34,22.71362000000,114.06103190000,879444
57,35,22.74697943000,114.37123830000,1072693
136,35,22.59017166000,114.10206480000,469845
197,35,22.54692885000,114.11339220000,789768
242,35,22.72183077000,113.91752710000,1210366
292,35,22.56485170000,114.06459200000,949780
354,35,22.69505631000,113.93660900000,859525
413,35,22.75330155000,113.91521160000,735328
646,35,22.54178278000,114.08917920000,725781
713,35,22.71315916000,114.28609630000,1174190
779,35,22.75540599000,113.87162750000,1117620
189,36,22.62683087000,113.83414940000,1333160
191,36,22.72186615000,113.89611900000,753220
473,36,22.70374768000,114.04499310000,706041
577,36,22.67326189000,114.28476910000,786900
881,36,22.70156244000,114.22401620000,1157656
209,38,22.61576577000,114.05137110000,522112
46,41,22.56380177000,114.09237870000,1282174
61,41,22.60473730000,114.05733830000,508320
83,41,22.65797554000,114.02826000000,1116031
90,41,22.61047964000,114.13577870000,522720
468,41,22.60753726000,114.03950110000,629765
568,41,22.55295138000,113.97710940000,554642
974,41,22.69079949000,114.37472000000,637240
113,42,22.56662297000,114.04924510000,630853
144,42,22.53981860000,113.98744380000,716260
737,42,22.75268468000,114.00835730000,1136212
16,43,22.69048805000,114.38338010000,858245
53,43,22.56125390000,113.88936610000,480615
182,43,22.66555661000,113.81884090000,1157555
240,43,22.72061152000,113.88516320000,576688
696,43,22.56231854000,114.09845490000,892296
907,43,22.69827316000,113.96855600000,575415
445,45,22.58683717000,113.85640830000,723994
471,45,22.63151064000,114.05276240000,874920
526,45,22.67616114000,114.05594600000,1043536
386,47,22.77264868000,113.88975510000,655389
732,47,22.56366033000,114.23872130000,1093248
66,49,22.63510087000,114.04902290000,1214514
417,49,22.72906025000,114.35594610000,718865
675,50,22.59776200000,114.24821860000,640338
861,50,22.58496019000,113.92335330000,780402
29,54,22.64106038000,114.19421130000,1316016
809,54,22.60791832000,114.14226940000,615438
666,57,22.66588492000,114.27816370000,1020987
299,58,22.67571164000,113.99766510000,538720
52,61,22.75930169000,113.86610290000,844608
109,62,22.54727143000,114.07905090000,1114329
398,65,22.69279451000,113.80648360000,860868
39,68,22.57620516000,113.91873090000,1200870
264,72,22.54288065000,113.91027120000,1026720
561,72,22.71858525000,114.02543990000,1268890
